pha,sex,year,asr_per_100k,disease,population
50043,females,2017,2060.93888904429,Respiratory disease,222.0
50038,females,2017,1565.29451725547,Respiratory disease,250.0
50075,females,2017,1107.05106682645,Respiratory disease,72.0
50044,females,2017,1335.29437010478,Respiratory disease,189.0
60036,females,2017,,Respiratory disease,
60007,females,2017,,Respiratory disease,
60024,females,2017,,Respiratory disease,
60002,females,2017,,Respiratory disease,
60008,females,2017,,Respiratory disease,
60000,females,2017,,Respiratory disease,
60001,females,2017,,Respiratory disease,
60031,females,2017,,Respiratory disease,
60037,females,2017,,Respiratory disease,
60003,females,2017,,Respiratory disease,
60030,females,2017,,Respiratory disease,
60032,females,2017,,Respiratory disease,
60025,females,2017,,Respiratory disease,
60009,females,2017,,Respiratory disease,
60041,females,2017,,Respiratory disease,
60027,females,2017,,Respiratory disease,
60017,females,2017,,Respiratory disease,
60042,females,2017,,Respiratory disease,
60034,females,2017,,Respiratory disease,
60033,females,2017,,Respiratory disease,
60028,females,2017,,Respiratory disease,
60026,females,2017,,Respiratory disease,
60014,females,2017,,Respiratory disease,
60018,females,2017,,Respiratory disease,
60047,females,2017,,Respiratory disease,
60019,females,2017,,Respiratory disease,
60012,females,2017,,Respiratory disease,
60013,females,2017,,Respiratory disease,
60043,females,2017,,Respiratory disease,
60021,females,2017,,Respiratory disease,
60022,females,2017,,Respiratory disease,
60029,females,2017,,Respiratory disease,
60044,females,2017,,Respiratory disease,
60010,females,2017,,Respiratory disease,
60004,females,2017,,Respiratory disease,
60015,females,2017,,Respiratory disease,
60011,females,2017,,Respiratory disease,
60016,females,2017,,Respiratory disease,
60020,females,2017,,Respiratory disease,
60048,females,2017,,Respiratory disease,
60038,females,2017,,Respiratory disease,
60045,females,2017,,Respiratory disease,
60023,females,2017,,Respiratory disease,
60046,females,2017,,Respiratory disease,
60005,females,2017,,Respiratory disease,
60006,females,2017,,Respiratory disease,
60049,females,2017,,Respiratory disease,
60035,females,2017,,Respiratory disease,
60039,females,2017,,Respiratory disease,
60050,females,2017,,Respiratory disease,
60040,females,2017,,Respiratory disease,
70008,females,2017,,Respiratory disease,
70007,females,2017,,Respiratory disease,
70011,females,2017,,Respiratory disease,
70009,females,2017,,Respiratory disease,
70010,females,2017,,Respiratory disease,
70003,females,2017,,Respiratory disease,
70000,females,2017,,Respiratory disease,
70002,females,2017,,Respiratory disease,
70001,females,2017,,Respiratory disease,
70006,females,2017,,Respiratory disease,
70012,females,2017,,Respiratory disease,
70013,females,2017,,Respiratory disease,
70004,females,2017,,Respiratory disease,
70005,females,2017,,Respiratory disease,
80006,females,2017,,Respiratory disease,
80023,females,2017,,Respiratory disease,
80003,females,2017,,Respiratory disease,
80000,females,2017,,Respiratory disease,
80001,females,2017,,Respiratory disease,
80020,females,2017,,Respiratory disease,
80021,females,2017,,Respiratory disease,
80004,females,2017,,Respiratory disease,
80016,females,2017,,Respiratory disease,
80022,females,2017,,Respiratory disease,
80002,females,2017,,Respiratory disease,
80017,females,2017,,Respiratory disease,
80007,females,2017,,Respiratory disease,
80008,females,2017,,Respiratory disease,
80011,females,2017,,Respiratory disease,
80010,females,2017,,Respiratory disease,
80012,females,2017,,Respiratory disease,
80013,females,2017,,Respiratory disease,
80018,females,2017,,Respiratory disease,
80024,females,2017,,Respiratory disease,
80009,females,2017,,Respiratory disease,
80014,females,2017,,Respiratory disease,
80015,females,2017,,Respiratory disease,
80005,females,2017,,Respiratory disease,
80019,females,2017,,Respiratory disease,
10283,females,2017,,Asthma,
10225,females,2017,,Asthma,
10226,females,2017,,Asthma,
10249,females,2017,,Asthma,
10250,females,2017,,Asthma,
10251,females,2017,,Asthma,
10211,females,2017,,Asthma,
10256,females,2017,,Asthma,
10257,females,2017,,Asthma,
10258,females,2017,,Asthma,
10063,females,2017,,Asthma,
10137,females,2017,,Asthma,
10071,females,2017,,Asthma,
10080,females,2017,,Asthma,
10118,females,2017,,Asthma,
10090,females,2017,,Asthma,
10230,females,2017,,Asthma,
10292,females,2017,,Asthma,
10293,females,2017,,Asthma,
10069,females,2017,,Asthma,
10049,females,2017,,Asthma,
10103,females,2017,,Asthma,
10103,females,2017,,Asthma,
10050,females,2017,,Asthma,
10007,females,2017,,Asthma,
10172,females,2017,,Asthma,
10173,females,2017,,Asthma,
10014,females,2017,,Asthma,
10091,females,2017,,Asthma,
10168,females,2017,,Asthma,
10188,females,2017,,Asthma,
10270,females,2017,,Asthma,
10271,females,2017,,Asthma,
10055,females,2017,,Asthma,
10284,females,2017,,Asthma,
10220,females,2017,,Asthma,
10318,females,2017,,Asthma,
10064,females,2017,,Asthma,
10105,females,2017,,Asthma,
10105,females,2017,,Asthma,
10021,females,2017,,Asthma,
10022,females,2017,,Asthma,
10106,females,2017,,Asthma,
10106,females,2017,,Asthma,
10182,females,2017,,Asthma,
10107,females,2017,,Asthma,
10108,females,2017,,Asthma,
10278,females,2017,,Asthma,
10164,females,2017,,Asthma,
10041,females,2017,,Asthma,
10042,females,2017,,Asthma,
10279,females,2017,,Asthma,
10142,females,2017,,Asthma,
10032,females,2017,,Asthma,
10031,females,2017,,Asthma,
10193,females,2017,,Asthma,
10326,females,2017,,Asthma,
10098,females,2017,,Asthma,
10161,females,2017,,Asthma,
10201,females,2017,,Asthma,
10201,females,2017,,Asthma,
10195,females,2017,,Asthma,
10294,females,2017,,Asthma,
10236,females,2017,,Asthma,
10072,females,2017,,Asthma,
10295,females,2017,,Asthma,
10143,females,2017,,Asthma,
10001,females,2017,,Asthma,
10319,females,2017,,Asthma,
10109,females,2017,,Asthma,
10096,females,2017,,Asthma,
10099,females,2017,,Asthma,
10068,females,2017,,Asthma,
10067,females,2017,,Asthma,
10144,females,2017,,Asthma,
10073,females,2017,,Asthma,
10150,females,2017,,Asthma,
10121,females,2017,,Asthma,
10298,females,2017,,Asthma,
10299,females,2017,,Asthma,
10016,females,2017,,Asthma,
10017,females,2017,,Asthma,
10015,females,2017,,Asthma,
10147,females,2017,,Asthma,
10202,females,2017,,Asthma,
10202,females,2017,,Asthma,
10203,females,2017,,Asthma,
10272,females,2017,,Asthma,
10077,females,2017,,Asthma,
10123,females,2017,,Asthma,
10010,females,2017,,Asthma,
10100,females,2017,,Asthma,
10194,females,2017,,Asthma,
10139,females,2017,,Asthma,
10189,females,2017,,Asthma,
10175,females,2017,,Asthma,
10045,females,2017,,Asthma,
10165,females,2017,,Asthma,
10166,females,2017,,Asthma,
10196,females,2017,,Asthma,
10313,females,2017,,Asthma,
10253,females,2017,,Asthma,
10231,females,2017,,Asthma,
10176,females,2017,,Asthma,
10177,females,2017,,Asthma,
10086,females,2017,,Asthma,
10093,females,2017,,Asthma,
10151,females,2017,,Asthma,
10152,females,2017,,Asthma,
10221,females,2017,,Asthma,
10092,females,2017,,Asthma,
10254,females,2017,,Asthma,
10255,females,2017,,Asthma,
10043,females,2017,,Asthma,
10104,females,2017,,Asthma,
10104,females,2017,,Asthma,
10044,females,2017,,Asthma,
10197,females,2017,,Asthma,
10198,females,2017,,Asthma,
10199,females,2017,,Asthma,
10074,females,2017,,Asthma,
10204,females,2017,,Asthma,
10018,females,2017,,Asthma,
10133,females,2017,,Asthma,
10170,females,2017,,Asthma,
10280,females,2017,,Asthma,
10110,females,2017,,Asthma,
10153,females,2017,,Asthma,
10132,females,2017,,Asthma,
10002,females,2017,,Asthma,
10122,females,2017,,Asthma,
10116,females,2017,,Asthma,
10296,females,2017,,Asthma,
10124,females,2017,,Asthma,
10141,females,2017,,Asthma,
10145,females,2017,,Asthma,
10232,females,2017,,Asthma,
10237,females,2017,,Asthma,
10128,females,2017,,Asthma,
10038,females,2017,,Asthma,
10259,females,2017,,Asthma,
10273,females,2017,,Asthma,
10028,females,2017,,Asthma,
10111,females,2017,,Asthma,
10024,females,2017,,Asthma,
10246,females,2017,,Asthma,
10300,females,2017,,Asthma,
10083,females,2017,,Asthma,
10011,females,2017,,Asthma,
10000,females,2017,,Asthma,
10003,females,2017,,Asthma,
10156,females,2017,,Asthma,
10157,females,2017,,Asthma,
10185,females,2017,,Asthma,
10186,females,2017,,Asthma,
10125,females,2017,,Asthma,
10138,females,2017,,Asthma,
10051,females,2017,,Asthma,
10126,females,2017,,Asthma,
10308,females,2017,,Asthma,
10309,females,2017,,Asthma,
10127,females,2017,,Asthma,
10264,females,2017,,Asthma,
10285,females,2017,,Asthma,
10019,females,2017,,Asthma,
10233,females,2017,,Asthma,
10327,females,2017,,Asthma,
10148,females,2017,,Asthma,
10075,females,2017,,Asthma,
10119,females,2017,,Asthma,
10081,females,2017,,Asthma,
10222,females,2017,,Asthma,
10146,females,2017,,Asthma,
10140,females,2017,,Asthma,
10059,females,2017,,Asthma,
10320,females,2017,,Asthma,
10224,females,2017,,Asthma,
10101,females,2017,,Asthma,
10260,females,2017,,Asthma,
10261,females,2017,,Asthma,
10162,females,2017,,Asthma,
10004,females,2017,,Asthma,
10238,females,2017,,Asthma,
10239,females,2017,,Asthma,
10046,females,2017,,Asthma,
10227,females,2017,,Asthma,
10303,females,2017,,Asthma,
10303,females,2017,,Asthma,
10056,females,2017,,Asthma,
10065,females,2017,,Asthma,
10112,females,2017,,Asthma,
10066,females,2017,,Asthma,
10190,females,2017,,Asthma,
10205,females,2017,,Asthma,
10057,females,2017,,Asthma,
10023,females,2017,,Asthma,
10286,females,2017,,Asthma,
10078,females,2017,,Asthma,
10242,females,2017,,Asthma,
10310,females,2017,,Asthma,
10070,females,2017,,Asthma,
10212,females,2017,,Asthma,
10297,females,2017,,Asthma,
10120,females,2017,,Asthma,
10084,females,2017,,Asthma,
10301,females,2017,,Asthma,
10301,females,2017,,Asthma,
10302,females,2017,,Asthma,
10302,females,2017,,Asthma,
10180,females,2017,,Asthma,
10179,females,2017,,Asthma,
10149,females,2017,,Asthma,
10241,females,2017,,Asthma,
10252,females,2017,,Asthma,
10240,females,2017,,Asthma,
10187,females,2017,,Asthma,
10102,females,2017,,Asthma,
10102,females,2017,,Asthma,
10135,females,2017,,Asthma,
10207,females,2017,,Asthma,
10208,females,2017,,Asthma,
10209,females,2017,,Asthma,
10047,females,2017,,Asthma,
10089,females,2017,,Asthma,
10033,females,2017,,Asthma,
10287,females,2017,,Asthma,
10288,females,2017,,Asthma,
10154,females,2017,,Asthma,
10289,females,2017,,Asthma,
10171,females,2017,,Asthma,
10328,females,2017,,Asthma,
10262,females,2017,,Asthma,
10263,females,2017,,Asthma,
10060,females,2017,,Asthma,
10088,females,2017,,Asthma,
10329,females,2017,,Asthma,
10097,females,2017,,Asthma,
10027,females,2017,,Asthma,
10029,females,2017,,Asthma,
10274,females,2017,,Asthma,
10181,females,2017,,Asthma,
10304,females,2017,,Asthma,
10304,females,2017,,Asthma,
10305,females,2017,,Asthma,
10217,females,2017,,Asthma,
10218,females,2017,,Asthma,
10082,females,2017,,Asthma,
10321,females,2017,,Asthma,
10129,females,2017,,Asthma,
10130,females,2017,,Asthma,
10136,females,2017,,Asthma,
10087,females,2017,,Asthma,
10322,females,2017,,Asthma,
10174,females,2017,,Asthma,
10247,females,2017,,Asthma,
10183,females,2017,,Asthma,
10184,females,2017,,Asthma,
10155,females,2017,,Asthma,
10052,females,2017,,Asthma,
10053,females,2017,,Asthma,
10178,females,2017,,Asthma,
10113,females,2017,,Asthma,
10034,females,2017,,Asthma,
10223,females,2017,,Asthma,
10243,females,2017,,Asthma,
10244,females,2017,,Asthma,
10245,females,2017,,Asthma,
10030,females,2017,,Asthma,
10025,females,2017,,Asthma,
10163,females,2017,,Asthma,
10265,females,2017,,Asthma,
10048,females,2017,,Asthma,
10213,females,2017,,Asthma,
10039,females,2017,,Asthma,
10054,females,2017,,Asthma,
10114,females,2017,,Asthma,
10026,females,2017,,Asthma,
10062,females,2017,,Asthma,
10058,females,2017,,Asthma,
10020,females,2017,,Asthma,
10134,females,2017,,Asthma,
10191,females,2017,,Asthma,
10219,females,2017,,Asthma,
10214,females,2017,,Asthma,
10228,females,2017,,Asthma,
10206,females,2017,,Asthma,
10167,females,2017,,Asthma,
10169,females,2017,,Asthma,
10061,females,2017,,Asthma,
10323,females,2017,,Asthma,
10085,females,2017,179.666969826641,Asthma,41.0
10117,females,2017,,Asthma,
10290,females,2017,,Asthma,
10076,females,2017,,Asthma,
10275,females,2017,,Asthma,
10035,females,2017,,Asthma,
10040,females,2017,,Asthma,
10036,females,2017,,Asthma,
10037,females,2017,,Asthma,
10266,females,2017,,Asthma,
10267,females,2017,,Asthma,
10268,females,2017,,Asthma,
10269,females,2017,,Asthma,
10248,females,2017,,Asthma,
10215,females,2017,,Asthma,
10005,females,2017,,Asthma,
10210,females,2017,,Asthma,
10131,females,2017,,Asthma,
10281,females,2017,,Asthma,
10311,females,2017,,Asthma,
10312,females,2017,,Asthma,
10306,females,2017,,Asthma,
10307,females,2017,255.299730979245,Asthma,49.0
10324,females,2017,,Asthma,
10325,females,2017,,Asthma,
10006,females,2017,,Asthma,
10276,females,2017,,Asthma,
10314,females,2017,,Asthma,
10315,females,2017,,Asthma,
10316,females,2017,,Asthma,
10317,females,2017,,Asthma,
10291,females,2017,,Asthma,
10282,females,2017,,Asthma,
10229,females,2017,,Asthma,
10277,females,2017,,Asthma,
10012,females,2017,,Asthma,
10095,females,2017,,Asthma,
10094,females,2017,,Asthma,
10200,females,2017,,Asthma,
10216,females,2017,,Asthma,
10079,females,2017,,Asthma,
10234,females,2017,,Asthma,
10192,females,2017,,Asthma,
10235,females,2017,,Asthma,
10013,females,2017,,Asthma,
10009,females,2017,,Asthma,
10008,females,2017,,Asthma,
10115,females,2017,,Asthma,
10158,females,2017,,Asthma,
10159,females,2017,,Asthma,
10160,females,2017,,Asthma,
20022,females,2017,,Asthma,
20076,females,2017,,Asthma,
20015,females,2017,,Asthma,
20222,females,2017,,Asthma,
20184,females,2017,,Asthma,
20003,females,2017,,Asthma,
20238,females,2017,,Asthma,
20247,females,2017,,Asthma,
20151,females,2017,,Asthma,
20152,females,2017,,Asthma,
20153,females,2017,,Asthma,
20250,females,2017,,Asthma,
20251,females,2017,,Asthma,
20142,females,2017,,Asthma,
20020,females,2017,196.099374898437,Asthma,24.0
20005,females,2017,,Asthma,
20026,females,2017,,Asthma,
20137,females,2017,,Asthma,
20192,females,2017,,Asthma,
20160,females,2017,,Asthma,
20189,females,2017,,Asthma,
20239,females,2017,,Asthma,
20185,females,2017,,Asthma,
20186,females,2017,,Asthma,
20187,females,2017,,Asthma,
20027,females,2017,,Asthma,
20208,females,2017,,Asthma,
20100,females,2017,,Asthma,
20094,females,2017,,Asthma,
20114,females,2017,,Asthma,
20039,females,2017,100.172941496343,Asthma,18.0
20231,females,2017,,Asthma,
20209,females,2017,,Asthma,
20227,females,2017,,Asthma,
20228,females,2017,,Asthma,
20195,females,2017,,Asthma,
20197,females,2017,,Asthma,
20206,females,2017,,Asthma,
20201,females,2017,,Asthma,
20201,females,2017,,Asthma,
20043,females,2017,182.527596826443,Asthma,50.0
20118,females,2017,,Asthma,
20119,females,2017,574.721106905783,Asthma,73.0
20035,females,2017,,Asthma,
20036,females,2017,,Asthma,
20156,females,2017,,Asthma,
20232,females,2017,,Asthma,
20040,females,2017,,Asthma,
20087,females,2017,,Asthma,
20000,females,2017,,Asthma,
20001,females,2017,,Asthma,
20032,females,2017,,Asthma,
20259,females,2017,,Asthma,
20054,females,2017,,Asthma,
20068,females,2017,,Asthma,
20069,females,2017,,Asthma,
20115,females,2017,,Asthma,
20037,females,2017,,Asthma,
20143,females,2017,,Asthma,
20196,females,2017,,Asthma,
20028,females,2017,,Asthma,
20088,females,2017,,Asthma,
20271,females,2017,,Asthma,
20008,females,2017,,Asthma,
20023,females,2017,,Asthma,
20044,females,2017,,Asthma,
20161,females,2017,,Asthma,
20050,females,2017,,Asthma,
20172,females,2017,,Asthma,
20124,females,2017,,Asthma,
20202,females,2017,,Asthma,
20202,females,2017,,Asthma,
20045,females,2017,,Asthma,
20051,females,2017,,Asthma,
20041,females,2017,,Asthma,
20108,females,2017,,Asthma,
20244,females,2017,,Asthma,
20130,females,2017,,Asthma,
20138,females,2017,,Asthma,
20218,females,2017,,Asthma,
20264,females,2017,,Asthma,
20002,females,2017,,Asthma,
20082,females,2017,,Asthma,
20272,females,2017,,Asthma,
20273,females,2017,,Asthma,
20024,females,2017,,Asthma,
20210,females,2017,,Asthma,
20089,females,2017,,Asthma,
20125,females,2017,,Asthma,
20126,females,2017,,Asthma,
20190,females,2017,,Asthma,
20101,females,2017,,Asthma,
20101,females,2017,205.206036527351,Asthma,116.0
20102,females,2017,,Asthma,
20102,females,2017,,Asthma,
20131,females,2017,,Asthma,
20132,females,2017,,Asthma,
20191,females,2017,,Asthma,
20144,females,2017,,Asthma,
20145,females,2017,,Asthma,
20133,females,2017,,Asthma,
20009,females,2017,,Asthma,
20033,females,2017,,Asthma,
20099,females,2017,130.69310924918,Asthma,18.0
20074,females,2017,,Asthma,
20120,females,2017,,Asthma,
20177,females,2017,,Asthma,
20236,females,2017,,Asthma,
20010,females,2017,,Asthma,
20262,females,2017,,Asthma,
20046,females,2017,,Asthma,
20064,females,2017,,Asthma,
20016,females,2017,,Asthma,
20121,females,2017,,Asthma,
20070,females,2017,,Asthma,
20006,females,2017,,Asthma,
20083,females,2017,,Asthma,
20095,females,2017,,Asthma,
20007,females,2017,,Asthma,
20011,females,2017,,Asthma,
20178,females,2017,,Asthma,
20157,females,2017,,Asthma,
20104,females,2017,,Asthma,
20240,females,2017,,Asthma,
20173,females,2017,,Asthma,
20174,females,2017,,Asthma,
20175,females,2017,,Asthma,
20241,females,2017,,Asthma,
20211,females,2017,,Asthma,
20080,females,2017,,Asthma,
20090,females,2017,,Asthma,
20029,females,2017,,Asthma,
20139,females,2017,205.785453032678,Asthma,39.0
20140,females,2017,,Asthma,
20269,females,2017,,Asthma,
20084,females,2017,,Asthma,
20193,females,2017,,Asthma,
20055,females,2017,,Asthma,
20091,females,2017,,Asthma,
20212,females,2017,,Asthma,
20122,females,2017,,Asthma,
20270,females,2017,,Asthma,
20042,females,2017,,Asthma,
20127,females,2017,,Asthma,
20179,females,2017,,Asthma,
20030,females,2017,122.611326324608,Asthma,24.0
20109,females,2017,,Asthma,
20203,females,2017,,Asthma,
20203,females,2017,,Asthma,
20056,females,2017,,Asthma,
20057,females,2017,,Asthma,
20213,females,2017,,Asthma,
20162,females,2017,,Asthma,
20165,females,2017,,Asthma,
20166,females,2017,,Asthma,
20252,females,2017,,Asthma,
20253,females,2017,,Asthma,
20047,females,2017,,Asthma,
20065,females,2017,,Asthma,
20255,females,2017,,Asthma,
20058,females,2017,,Asthma,
20059,females,2017,,Asthma,
20198,females,2017,,Asthma,
20077,females,2017,,Asthma,
20146,females,2017,,Asthma,
20031,females,2017,,Asthma,
20134,females,2017,,Asthma,
20223,females,2017,,Asthma,
20110,females,2017,,Asthma,
20066,females,2017,,Asthma,
20060,females,2017,,Asthma,
20049,females,2017,,Asthma,
20052,females,2017,,Asthma,
20096,females,2017,,Asthma,
20116,females,2017,,Asthma,
20263,females,2017,,Asthma,
20204,females,2017,,Asthma,
20071,females,2017,,Asthma,
20176,females,2017,,Asthma,
20214,females,2017,,Asthma,
20167,females,2017,,Asthma,
20215,females,2017,,Asthma,
20111,females,2017,148.273966756905,Asthma,20.0
20207,females,2017,,Asthma,
20248,females,2017,,Asthma,
20219,females,2017,,Asthma,
20128,females,2017,,Asthma,
20097,females,2017,,Asthma,
20199,females,2017,,Asthma,
20053,females,2017,,Asthma,
20224,females,2017,,Asthma,
20158,females,2017,,Asthma,
20194,females,2017,,Asthma,
20092,females,2017,,Asthma,
20012,females,2017,,Asthma,
20163,females,2017,,Asthma,
20164,females,2017,,Asthma,
20256,females,2017,,Asthma,
20257,females,2017,,Asthma,
20072,females,2017,,Asthma,
20073,females,2017,,Asthma,
20105,females,2017,113.111513075598,Asthma,30.0
20245,females,2017,,Asthma,
20265,females,2017,,Asthma,
20112,females,2017,,Asthma,
20266,females,2017,,Asthma,
20180,females,2017,229.651272622227,Asthma,45.0
20237,females,2017,,Asthma,
20181,females,2017,,Asthma,
20141,females,2017,,Asthma,
20274,females,2017,,Asthma,
20048,females,2017,,Asthma,
20233,females,2017,,Asthma,
20123,females,2017,,Asthma,
20129,females,2017,,Asthma,
20216,females,2017,,Asthma,
20154,females,2017,,Asthma,
20254,females,2017,,Asthma,
20078,females,2017,,Asthma,
20135,females,2017,,Asthma,
20217,females,2017,,Asthma,
20013,females,2017,,Asthma,
20106,females,2017,,Asthma,
20220,females,2017,,Asthma,
20117,females,2017,,Asthma,
20014,females,2017,,Asthma,
20085,females,2017,,Asthma,
20242,females,2017,,Asthma,
20067,females,2017,,Asthma,
20168,females,2017,,Asthma,
20182,females,2017,,Asthma,
20017,females,2017,,Asthma,
20221,females,2017,,Asthma,
20021,females,2017,,Asthma,
20061,females,2017,,Asthma,
20258,females,2017,,Asthma,
20062,females,2017,,Asthma,
20063,females,2017,,Asthma,
20025,females,2017,,Asthma,
20103,females,2017,,Asthma,
20103,females,2017,,Asthma,
20260,females,2017,,Asthma,
20081,females,2017,,Asthma,
20183,females,2017,,Asthma,
20093,females,2017,,Asthma,
20229,females,2017,,Asthma,
20249,females,2017,,Asthma,
20155,females,2017,,Asthma,
20159,females,2017,,Asthma,
20225,females,2017,,Asthma,
20226,females,2017,,Asthma,
20267,females,2017,,Asthma,
20268,females,2017,,Asthma,
20018,females,2017,,Asthma,
20136,females,2017,,Asthma,
20148,females,2017,,Asthma,
20147,females,2017,,Asthma,
20019,females,2017,,Asthma,
20200,females,2017,,Asthma,
20079,females,2017,,Asthma,
20086,females,2017,,Asthma,
20038,females,2017,,Asthma,
20261,females,2017,,Asthma,
20149,females,2017,,Asthma,
20169,females,2017,,Asthma,
20150,females,2017,,Asthma,
20034,females,2017,,Asthma,
20004,females,2017,,Asthma,
20246,females,2017,,Asthma,
20075,females,2017,,Asthma,
20230,females,2017,,Asthma,
20098,females,2017,,Asthma,
20275,females,2017,,Asthma,
20188,females,2017,,Asthma,
20170,females,2017,,Asthma,
20234,females,2017,,Asthma,
20243,females,2017,,Asthma,
20205,females,2017,,Asthma,
20171,females,2017,,Asthma,
20235,females,2017,,Asthma,
20107,females,2017,,Asthma,
20113,females,2017,,Asthma,
30137,females,2017,,Asthma,
30182,females,2017,,Asthma,
30214,females,2017,,Asthma,
30107,females,2017,,Asthma,
30000,females,2017,,Asthma,
30036,females,2017,,Asthma,
30176,females,2017,,Asthma,
30215,females,2017,,Asthma,
30026,females,2017,,Asthma,
30190,females,2017,,Asthma,
30152,females,2017,,Asthma,
30059,females,2017,,Asthma,
30223,females,2017,,Asthma,
30060,females,2017,,Asthma,
30170,females,2017,,Asthma,
30014,females,2017,,Asthma,
30126,females,2017,,Asthma,
30061,females,2017,,Asthma,
30212,females,2017,,Asthma,
30123,females,2017,,Asthma,
30012,females,2017,,Asthma,
30054,females,2017,,Asthma,
30128,females,2017,,Asthma,
30138,females,2017,,Asthma,
30186,females,2017,,Asthma,
30095,females,2017,,Asthma,
30079,females,2017,,Asthma,
30080,females,2017,,Asthma,
30202,females,2017,,Asthma,
30202,females,2017,,Asthma,
30075,females,2017,,Asthma,
30001,females,2017,,Asthma,
30172,females,2017,,Asthma,
30118,females,2017,,Asthma,
30141,females,2017,,Asthma,
30088,females,2017,,Asthma,
30153,females,2017,,Asthma,
30196,females,2017,,Asthma,
30217,females,2017,,Asthma,
30066,females,2017,,Asthma,
30232,females,2017,,Asthma,
30082,females,2017,,Asthma,
30142,females,2017,,Asthma,
30174,females,2017,,Asthma,
30139,females,2017,,Asthma,
30019,females,2017,,Asthma,
30224,females,2017,,Asthma,
30069,females,2017,,Asthma,
30114,females,2017,,Asthma,
30096,females,2017,,Asthma,
30013,females,2017,,Asthma,
30020,females,2017,,Asthma,
30116,females,2017,,Asthma,
30050,females,2017,,Asthma,
30057,females,2017,,Asthma,
30058,females,2017,,Asthma,
30008,females,2017,,Asthma,
30146,females,2017,,Asthma,
30175,females,2017,,Asthma,
30083,females,2017,,Asthma,
30188,females,2017,,Asthma,
30225,females,2017,,Asthma,
30226,females,2017,,Asthma,
30070,females,2017,,Asthma,
30147,females,2017,,Asthma,
30227,females,2017,,Asthma,
30101,females,2017,,Asthma,
30101,females,2017,,Asthma,
30234,females,2017,,Asthma,
30098,females,2017,,Asthma,
30097,females,2017,,Asthma,
30117,females,2017,,Asthma,
30119,females,2017,,Asthma,
30140,females,2017,,Asthma,
30191,females,2017,,Asthma,
30192,females,2017,,Asthma,
30203,females,2017,,Asthma,
30203,females,2017,,Asthma,
30205,females,2017,,Asthma,
30023,females,2017,,Asthma,
30024,females,2017,,Asthma,
30025,females,2017,,Asthma,
30184,females,2017,,Asthma,
30159,females,2017,,Asthma,
30108,females,2017,,Asthma,
30041,females,2017,,Asthma,
30042,females,2017,,Asthma,
30135,females,2017,,Asthma,
30084,females,2017,,Asthma,
30044,females,2017,,Asthma,
30187,females,2017,,Asthma,
30213,females,2017,,Asthma,
30045,females,2017,,Asthma,
30015,females,2017,,Asthma,
30129,females,2017,,Asthma,
30071,females,2017,,Asthma,
30167,females,2017,,Asthma,
30003,females,2017,,Asthma,
30132,females,2017,,Asthma,
30104,females,2017,,Asthma,
30218,females,2017,,Asthma,
30149,females,2017,,Asthma,
30230,females,2017,,Asthma,
30193,females,2017,,Asthma,
30162,females,2017,,Asthma,
30033,females,2017,,Asthma,
30027,females,2017,,Asthma,
30089,females,2017,,Asthma,
30130,females,2017,,Asthma,
30157,females,2017,,Asthma,
30150,females,2017,,Asthma,
30125,females,2017,,Asthma,
30091,females,2017,,Asthma,
30111,females,2017,,Asthma,
30206,females,2017,,Asthma,
30063,females,2017,,Asthma,
30021,females,2017,,Asthma,
30102,females,2017,,Asthma,
30102,females,2017,,Asthma,
30219,females,2017,,Asthma,
30207,females,2017,,Asthma,
30120,females,2017,,Asthma,
30055,females,2017,,Asthma,
30177,females,2017,,Asthma,
30081,females,2017,,Asthma,
30121,females,2017,,Asthma,
30030,females,2017,,Asthma,
30178,females,2017,,Asthma,
30099,females,2017,,Asthma,
30136,females,2017,,Asthma,
30143,females,2017,,Asthma,
30049,females,2017,,Asthma,
30067,females,2017,,Asthma,
30028,females,2017,,Asthma,
30183,females,2017,,Asthma,
30064,females,2017,,Asthma,
30051,females,2017,,Asthma,
30220,females,2017,,Asthma,
30208,females,2017,,Asthma,
30086,females,2017,,Asthma,
30156,females,2017,,Asthma,
30231,females,2017,,Asthma,
30163,females,2017,,Asthma,
30221,females,2017,,Asthma,
30209,females,2017,,Asthma,
30052,females,2017,,Asthma,
30085,females,2017,,Asthma,
30029,females,2017,,Asthma,
30065,females,2017,,Asthma,
30046,females,2017,,Asthma,
30072,females,2017,,Asthma,
30073,females,2017,,Asthma,
30074,females,2017,,Asthma,
30087,females,2017,,Asthma,
30124,females,2017,,Asthma,
30016,females,2017,,Asthma,
30043,females,2017,,Asthma,
30100,females,2017,,Asthma,
30228,females,2017,,Asthma,
30229,females,2017,,Asthma,
30092,females,2017,,Asthma,
30039,females,2017,,Asthma,
30127,females,2017,,Asthma,
30154,females,2017,,Asthma,
30204,females,2017,,Asthma,
30204,females,2017,,Asthma,
30115,females,2017,,Asthma,
30068,females,2017,,Asthma,
30093,females,2017,,Asthma,
30090,females,2017,,Asthma,
30173,females,2017,,Asthma,
30009,females,2017,,Asthma,
30122,females,2017,,Asthma,
30032,females,2017,,Asthma,
30105,females,2017,,Asthma,
30194,females,2017,,Asthma,
30235,females,2017,,Asthma,
30148,females,2017,,Asthma,
30210,females,2017,,Asthma,
30131,females,2017,,Asthma,
30195,females,2017,,Asthma,
30034,females,2017,,Asthma,
30103,females,2017,,Asthma,
30103,females,2017,,Asthma,
30056,females,2017,,Asthma,
