pha,sex,year,asr_per_100k,disease,population
10283,males,2017,1363.31969974254,Respiratory disease,132.0
10225,males,2017,1924.00897922347,Respiratory disease,150.0
10226,males,2017,1117.53237429955,Respiratory disease,172.0
10249,males,2017,2361.31747052526,Respiratory disease,146.0
10250,males,2017,2891.91775157691,Respiratory disease,283.0
10251,males,2017,1579.71930591898,Respiratory disease,245.0
10211,males,2017,1732.35032230839,Respiratory disease,240.0
10256,males,2017,2831.85072860245,Respiratory disease,221.0
10257,males,2017,2222.54808469959,Respiratory disease,105.0
10258,males,2017,1677.98914454287,Respiratory disease,72.0
10063,males,2017,1879.17260770411,Respiratory disease,387.0
10137,males,2017,,Respiratory disease,
10071,males,2017,1738.28883712962,Respiratory disease,228.0
10080,males,2017,1768.26255521184,Respiratory disease,314.0
10118,males,2017,1600.51341621502,Respiratory disease,374.0
10090,males,2017,1286.35394856718,Respiratory disease,179.0
10230,males,2017,1956.87042976049,Respiratory disease,168.0
10292,males,2017,2966.76862101799,Respiratory disease,236.0
10293,males,2017,1763.56468649363,Respiratory disease,254.0
10069,males,2017,1880.82862656588,Respiratory disease,244.0
10049,males,2017,1940.54057458851,Respiratory disease,293.0
10103,males,2017,1608.52383991439,Respiratory disease,237.0
10103,males,2017,1952.04488157781,Respiratory disease,215.0
10050,males,2017,2447.36485934817,Respiratory disease,398.0
10007,males,2017,2476.88920468163,Respiratory disease,430.0
10172,males,2017,2499.86544338984,Respiratory disease,79.0
10173,males,2017,3297.18983291469,Respiratory disease,457.0
10014,males,2017,1731.76689810607,Respiratory disease,355.0
10091,males,2017,2056.61984507882,Respiratory disease,376.0
10168,males,2017,2204.09439503715,Respiratory disease,221.0
10188,males,2017,1447.76643527606,Respiratory disease,184.0
10270,males,2017,1716.22241249814,Respiratory disease,148.0
10271,males,2017,892.572092986252,Respiratory disease,58.0
10055,males,2017,2019.81743071513,Respiratory disease,500.0
10284,males,2017,2097.9868177539,Respiratory disease,213.0
10220,males,2017,2138.88780109515,Respiratory disease,453.0
10318,males,2017,813.909309450214,Respiratory disease,65.0
10064,males,2017,2058.01934599319,Respiratory disease,377.0
10105,males,2017,1645.13032252563,Respiratory disease,240.0
10105,males,2017,3760.17527319693,Respiratory disease,584.0
10021,males,2017,1772.68576087675,Respiratory disease,462.0
10022,males,2017,2410.99215465528,Respiratory disease,390.0
10106,males,2017,1394.59415158389,Respiratory disease,163.0
10106,males,2017,2210.52899250636,Respiratory disease,493.0
10182,males,2017,1227.11147320627,Respiratory disease,98.0
10107,males,2017,1320.64846273974,Respiratory disease,364.0
10108,males,2017,,Respiratory disease,
10278,males,2017,2259.98784643018,Respiratory disease,125.0
10164,males,2017,,Respiratory disease,
10041,males,2017,1354.52974634518,Respiratory disease,253.0
10042,males,2017,959.988747493985,Respiratory disease,181.0
10279,males,2017,1874.98260346504,Respiratory disease,259.0
10142,males,2017,1897.90175384902,Respiratory disease,353.0
10032,males,2017,1628.69963633215,Respiratory disease,278.0
10031,males,2017,509.149678828562,Respiratory disease,113.0
10193,males,2017,3227.22511535262,Respiratory disease,193.0
10326,males,2017,1627.7957732033,Respiratory disease,221.0
10098,males,2017,1857.22690513096,Respiratory disease,263.0
10161,males,2017,,Respiratory disease,
10201,males,2017,2333.40024946513,Respiratory disease,165.0
10201,males,2017,1810.29171789042,Respiratory disease,1868.0
10195,males,2017,3350.04179821901,Respiratory disease,287.0
10294,males,2017,1025.99117819095,Respiratory disease,154.0
10236,males,2017,647.561243490795,Respiratory disease,101.0
10072,males,2017,1366.17487763912,Respiratory disease,147.0
10295,males,2017,2192.16628843835,Respiratory disease,111.0
10143,males,2017,1786.30629656719,Respiratory disease,214.0
10001,males,2017,1212.41987828875,Respiratory disease,169.0
10319,males,2017,,Respiratory disease,
10109,males,2017,2494.39361506579,Respiratory disease,461.0
10096,males,2017,2160.87117602442,Respiratory disease,406.0
10099,males,2017,2537.71521819492,Respiratory disease,507.0
10068,males,2017,1798.29959128185,Respiratory disease,378.0
10067,males,2017,1874.76517899521,Respiratory disease,347.0
10144,males,2017,2261.23265100817,Respiratory disease,335.0
10073,males,2017,1542.18784833987,Respiratory disease,286.0
10150,males,2017,1459.17684376711,Respiratory disease,239.0
10121,males,2017,1870.56510578462,Respiratory disease,194.0
10298,males,2017,1900.20304205144,Respiratory disease,170.0
10299,males,2017,2022.56914404459,Respiratory disease,192.0
10016,males,2017,2005.40813078423,Respiratory disease,322.0
10017,males,2017,1641.22541870434,Respiratory disease,277.0
10015,males,2017,952.22761232347,Respiratory disease,290.0
10147,males,2017,2156.05669150822,Respiratory disease,516.0
10202,males,2017,3410.78252297735,Respiratory disease,266.0
10202,males,2017,2406.11219738341,Respiratory disease,2041.0
10203,males,2017,800.749770094299,Respiratory disease,73.0
10272,males,2017,1673.11383760197,Respiratory disease,268.0
10077,males,2017,2128.30015537244,Respiratory disease,451.0
10123,males,2017,4288.90133546605,Respiratory disease,211.0
10010,males,2017,1964.46804244809,Respiratory disease,225.0
10100,males,2017,1906.76656523182,Respiratory disease,222.0
10194,males,2017,1857.01206301478,Respiratory disease,248.0
10139,males,2017,2896.03166189871,Respiratory disease,255.0
10189,males,2017,2843.27949494575,Respiratory disease,379.0
10175,males,2017,3434.37504455628,Respiratory disease,295.0
10045,males,2017,1930.86860060007,Respiratory disease,173.0
10165,males,2017,,Respiratory disease,
10166,males,2017,1392.86506658486,Respiratory disease,77.0
10196,males,2017,1810.71944241868,Respiratory disease,273.0
10313,males,2017,1869.9085427857,Respiratory disease,448.0
10253,males,2017,2629.23057894077,Respiratory disease,364.0
10231,males,2017,2214.45733964489,Respiratory disease,188.0
10176,males,2017,2420.68607149764,Respiratory disease,112.0
10177,males,2017,1883.90138739344,Respiratory disease,220.0
10086,males,2017,1495.38198416492,Respiratory disease,278.0
10093,males,2017,2988.57464817294,Respiratory disease,374.0
10151,males,2017,1082.6201434537,Respiratory disease,209.0
10152,males,2017,2172.19000579261,Respiratory disease,479.0
10221,males,2017,3726.09692592222,Respiratory disease,321.0
10092,males,2017,2787.32305693415,Respiratory disease,407.0
10254,males,2017,4179.10062533861,Respiratory disease,175.0
10255,males,2017,1933.92763947691,Respiratory disease,165.0
10043,males,2017,1799.43456532308,Respiratory disease,331.0
10104,males,2017,952.298746192187,Respiratory disease,152.0
10104,males,2017,1958.73381178214,Respiratory disease,910.0
10044,males,2017,970.221029178482,Respiratory disease,185.0
10197,males,2017,2112.4928143022,Respiratory disease,282.0
10198,males,2017,3367.94698451928,Respiratory disease,244.0
10199,males,2017,1965.0957264929,Respiratory disease,72.0
10074,males,2017,2783.6054838917,Respiratory disease,331.0
10204,males,2017,2346.28298124778,Respiratory disease,108.0
10018,males,2017,2581.99153842244,Respiratory disease,260.0
10133,males,2017,1968.70334180529,Respiratory disease,343.0
10170,males,2017,,Respiratory disease,
10280,males,2017,2243.91070263506,Respiratory disease,158.0
10110,males,2017,2721.98969419174,Respiratory disease,375.0
10153,males,2017,1590.33206629848,Respiratory disease,294.0
10132,males,2017,2083.73093649316,Respiratory disease,365.0
10002,males,2017,1395.30093846982,Respiratory disease,335.0
10122,males,2017,1917.79750825541,Respiratory disease,401.0
10116,males,2017,2333.63408314417,Respiratory disease,211.0
10296,males,2017,1398.89602378106,Respiratory disease,63.0
10124,males,2017,2313.43246492878,Respiratory disease,223.0
10141,males,2017,2121.25167484528,Respiratory disease,283.0
10145,males,2017,2342.63887929013,Respiratory disease,471.0
10232,males,2017,2312.12726712322,Respiratory disease,194.0
10237,males,2017,2110.03020400169,Respiratory disease,384.0
10128,males,2017,1889.63868767529,Respiratory disease,433.0
10038,males,2017,1036.99067420111,Respiratory disease,207.0
10259,males,2017,1683.07598879704,Respiratory disease,210.0
10273,males,2017,2344.10980128736,Respiratory disease,204.0
10028,males,2017,1777.18402481849,Respiratory disease,271.0
10111,males,2017,2005.17935889126,Respiratory disease,192.0
10024,males,2017,2009.52501054466,Respiratory disease,393.0
10246,males,2017,1883.43905388627,Respiratory disease,189.0
10300,males,2017,3018.5450216104,Respiratory disease,191.0
10083,males,2017,1982.95232882218,Respiratory disease,335.0
10011,males,2017,3618.93381997839,Respiratory disease,349.0
10000,males,2017,1714.69165811944,Respiratory disease,158.0
10003,males,2017,3706.56220945077,Respiratory disease,414.0
10156,males,2017,4306.64852980571,Respiratory disease,354.0
10157,males,2017,3145.7972908493,Respiratory disease,230.0
10185,males,2017,4958.53195055514,Respiratory disease,321.0
10186,males,2017,3050.17531878826,Respiratory disease,174.0
10125,males,2017,2588.01500288015,Respiratory disease,488.0
10138,males,2017,1603.50117992468,Respiratory disease,400.0
10051,males,2017,2067.02984326368,Respiratory disease,592.0
10126,males,2017,2368.81486396767,Respiratory disease,265.0
10308,males,2017,4297.65649328219,Respiratory disease,362.0
10309,males,2017,2938.49213411304,Respiratory disease,224.0
10127,males,2017,2093.59779462001,Respiratory disease,517.0
10264,males,2017,2964.26731458713,Respiratory disease,212.0
10285,males,2017,2077.34379987434,Respiratory disease,213.0
10019,males,2017,1716.76663221164,Respiratory disease,257.0
10233,males,2017,1454.29829701055,Respiratory disease,135.0
10327,males,2017,868.509440879173,Respiratory disease,131.0
10148,males,2017,2734.62950029537,Respiratory disease,391.0
10075,males,2017,889.789414224972,Respiratory disease,76.0
10119,males,2017,2278.80816263513,Respiratory disease,100.0
10081,males,2017,1867.28342568419,Respiratory disease,312.0
10222,males,2017,1784.81396637426,Respiratory disease,84.0
10146,males,2017,620.426922787908,Respiratory disease,47.0
10140,males,2017,1571.7079509719,Respiratory disease,223.0
10059,males,2017,1322.58037975927,Respiratory disease,269.0
10320,males,2017,705.372929039506,Respiratory disease,71.0
10224,males,2017,,Respiratory disease,
10101,males,2017,2519.70670227455,Respiratory disease,664.0
10260,males,2017,,Respiratory disease,
10261,males,2017,1522.55443525756,Respiratory disease,221.0
10162,males,2017,2115.94111517128,Respiratory disease,250.0
10004,males,2017,1328.8847513598,Respiratory disease,136.0
10238,males,2017,3086.5570867712,Respiratory disease,233.0
10239,males,2017,1527.17509645609,Respiratory disease,223.0
10046,males,2017,1037.99816339377,Respiratory disease,157.0
10227,males,2017,926.39800175806,Respiratory disease,157.0
10303,males,2017,2832.47776079626,Respiratory disease,317.0
10303,males,2017,1591.87450223414,Respiratory disease,628.0
10056,males,2017,2136.11189024454,Respiratory disease,300.0
10065,males,2017,1328.74510295543,Respiratory disease,150.0
10112,males,2017,2380.37707871392,Respiratory disease,409.0
10066,males,2017,1976.02638214099,Respiratory disease,477.0
10190,males,2017,2215.07916501584,Respiratory disease,129.0
10205,males,2017,1757.5164991143,Respiratory disease,181.0
10057,males,2017,2465.30231713107,Respiratory disease,556.0
10023,males,2017,2612.64277281992,Respiratory disease,471.0
10286,males,2017,1568.13280059394,Respiratory disease,156.0
10078,males,2017,2296.54672579966,Respiratory disease,337.0
10242,males,2017,2083.37340872246,Respiratory disease,188.0
10310,males,2017,3664.84989793238,Respiratory disease,329.0
10070,males,2017,2357.42596701348,Respiratory disease,286.0
10212,males,2017,1256.88701110653,Respiratory disease,64.0
10297,males,2017,1138.75412310159,Respiratory disease,68.0
10120,males,2017,1194.76402434388,Respiratory disease,290.0
10084,males,2017,3135.9299650296,Respiratory disease,244.0
10301,males,2017,4694.92503038906,Respiratory disease,230.0
10301,males,2017,2917.48392113131,Respiratory disease,623.0
10302,males,2017,2564.84688174321,Respiratory disease,150.0
10302,males,2017,2441.84822451618,Respiratory disease,810.0
10180,males,2017,1625.93471438371,Respiratory disease,242.0
10179,males,2017,1321.79731838513,Respiratory disease,102.0
10149,males,2017,3115.19851756856,Respiratory disease,391.0
10241,males,2017,,Respiratory disease,
10252,males,2017,1799.66391922502,Respiratory disease,164.0
10240,males,2017,1428.65059844227,Respiratory disease,198.0
10187,males,2017,3409.7517624695,Respiratory disease,287.0
10102,males,2017,4682.84672767788,Respiratory disease,264.0
10102,males,2017,1775.44117015351,Respiratory disease,504.0
10135,males,2017,1608.92558646387,Respiratory disease,167.0
10207,males,2017,1973.64108784897,Respiratory disease,285.0
10208,males,2017,1463.94105222097,Respiratory disease,80.0
10209,males,2017,3342.72869688437,Respiratory disease,368.0
10047,males,2017,1413.48207967646,Respiratory disease,492.0
10089,males,2017,1959.46560160735,Respiratory disease,372.0
10033,males,2017,4271.53569630709,Respiratory disease,289.0
10287,males,2017,1450.74279654821,Respiratory disease,120.0
10288,males,2017,3383.1778445064,Respiratory disease,344.0
10154,males,2017,1659.94824819735,Respiratory disease,229.0
10289,males,2017,1851.32389782601,Respiratory disease,195.0
10171,males,2017,1547.08416753894,Respiratory disease,112.0
10328,males,2017,1762.33542267319,Respiratory disease,120.0
10262,males,2017,1934.17558403425,Respiratory disease,141.0
10263,males,2017,1112.05815246975,Respiratory disease,209.0
10060,males,2017,1767.94776212212,Respiratory disease,404.0
10088,males,2017,3265.4976661623,Respiratory disease,256.0
10329,males,2017,1505.6663020347,Respiratory disease,112.0
10097,males,2017,2566.3468510463,Respiratory disease,291.0
10027,males,2017,2663.38975638559,Respiratory disease,563.0
10029,males,2017,4427.54676371399,Respiratory disease,246.0
10274,males,2017,2993.42037919576,Respiratory disease,115.0
10181,males,2017,1685.47653633082,Respiratory disease,284.0
10304,males,2017,2926.80031800656,Respiratory disease,149.0
10304,males,2017,2144.78277372082,Respiratory disease,670.0
10305,males,2017,2817.44488421711,Respiratory disease,108.0
10217,males,2017,5735.69156458471,Respiratory disease,169.0
10218,males,2017,1160.36842876952,Respiratory disease,57.0
10082,males,2017,2103.33504097474,Respiratory disease,205.0
10321,males,2017,1620.07657480401,Respiratory disease,154.0
10129,males,2017,2769.56343417282,Respiratory disease,228.0
10130,males,2017,2320.23697132966,Respiratory disease,380.0
10136,males,2017,2280.34890230833,Respiratory disease,468.0
10087,males,2017,1507.53244879708,Respiratory disease,213.0
10322,males,2017,3301.14208512059,Respiratory disease,247.0
10174,males,2017,,Respiratory disease,
10247,males,2017,1856.46884563071,Respiratory disease,86.0
10183,males,2017,3220.51231823976,Respiratory disease,219.0
10184,males,2017,2145.60970718182,Respiratory disease,353.0
10155,males,2017,1939.81479378768,Respiratory disease,374.0
10052,males,2017,1763.39144171157,Respiratory disease,181.0
10053,males,2017,2337.5547793013,Respiratory disease,223.0
10178,males,2017,2210.86935251336,Respiratory disease,183.0
10113,males,2017,791.078176543462,Respiratory disease,118.0
10034,males,2017,1929.50652477619,Respiratory disease,146.0
10223,males,2017,2177.20621762719,Respiratory disease,169.0
10243,males,2017,2140.49972407057,Respiratory disease,254.0
10244,males,2017,2039.78687285506,Respiratory disease,193.0
10245,males,2017,1729.40457096261,Respiratory disease,167.0
10030,males,2017,1675.60473057599,Respiratory disease,241.0
10025,males,2017,1606.54855625591,Respiratory disease,232.0
10163,males,2017,1414.21327360012,Respiratory disease,200.0
10265,males,2017,1610.95677363452,Respiratory disease,96.0
10048,males,2017,1367.53436279337,Respiratory disease,238.0
10213,males,2017,2834.27690652641,Respiratory disease,142.0
10039,males,2017,1742.02930695333,Respiratory disease,426.0
10054,males,2017,1950.33853826569,Respiratory disease,167.0
10114,males,2017,2307.0364806925,Respiratory disease,316.0
10026,males,2017,2387.27742241777,Respiratory disease,246.0
10062,males,2017,,Respiratory disease,
10058,males,2017,1423.12251329021,Respiratory disease,151.0
10020,males,2017,4094.27395303771,Respiratory disease,348.0
10134,males,2017,2189.81952263387,Respiratory disease,273.0
10191,males,2017,3634.09884148297,Respiratory disease,254.0
10219,males,2017,2754.06358389153,Respiratory disease,201.0
10214,males,2017,1636.84544984987,Respiratory disease,59.0
10228,males,2017,2123.5905265417,Respiratory disease,127.0
10206,males,2017,2927.78733414379,Respiratory disease,184.0
10167,males,2017,2047.07243758695,Respiratory disease,269.0
10169,males,2017,1883.74795090692,Respiratory disease,261.0
10061,males,2017,1722.43345734978,Respiratory disease,319.0
10323,males,2017,1399.73866264647,Respiratory disease,214.0
10085,males,2017,3402.41294101182,Respiratory disease,787.0
10117,males,2017,2428.35035882281,Respiratory disease,355.0
10290,males,2017,1840.53428068668,Respiratory disease,120.0
10076,males,2017,1091.13258252157,Respiratory disease,192.0
10275,males,2017,2237.64860641171,Respiratory disease,133.0
10035,males,2017,839.972337436613,Respiratory disease,73.0
10040,males,2017,1051.40704137737,Respiratory disease,92.0
10036,males,2017,1363.79370016912,Respiratory disease,355.0
10037,males,2017,1253.65983592776,Respiratory disease,250.0
10266,males,2017,3138.40815526895,Respiratory disease,282.0
10267,males,2017,2861.12730028651,Respiratory disease,225.0
10268,males,2017,,Respiratory disease,
10269,males,2017,3138.45307110379,Respiratory disease,253.0
10248,males,2017,3150.04479250029,Respiratory disease,380.0
10215,males,2017,892.164785803053,Respiratory disease,80.0
10005,males,2017,1459.61785968017,Respiratory disease,196.0
10210,males,2017,2003.00147012806,Respiratory disease,97.0
10131,males,2017,1928.22478658512,Respiratory disease,215.0
10281,males,2017,2213.88675389182,Respiratory disease,182.0
10311,males,2017,1922.01424749974,Respiratory disease,109.0
10312,males,2017,6196.36851707583,Respiratory disease,112.0
10306,males,2017,3368.40455737446,Respiratory disease,294.0
10307,males,2017,2191.06803785302,Respiratory disease,432.0
10324,males,2017,2594.93011529003,Respiratory disease,163.0
10325,males,2017,,Respiratory disease,
10006,males,2017,2170.48865718025,Respiratory disease,460.0
10276,males,2017,1920.0919233984,Respiratory disease,124.0
10314,males,2017,2559.15488794294,Respiratory disease,301.0
10315,males,2017,4870.99451348491,Respiratory disease,337.0
10316,males,2017,2958.17294322336,Respiratory disease,228.0
10317,males,2017,4842.76154556082,Respiratory disease,280.0
10291,males,2017,2359.50320147919,Respiratory disease,212.0
10282,males,2017,1315.26564884941,Respiratory disease,72.0
10229,males,2017,2725.7072505025,Respiratory disease,217.0
10277,males,2017,1595.07392098561,Respiratory disease,126.0
10012,males,2017,2640.88052077602,Respiratory disease,312.0
10095,males,2017,1921.46160285803,Respiratory disease,328.0
10094,males,2017,2057.4419587495,Respiratory disease,477.0
10200,males,2017,1553.80844464306,Respiratory disease,103.0
10216,males,2017,1949.52587586619,Respiratory disease,114.0
10079,males,2017,2710.01621969224,Respiratory disease,296.0
10234,males,2017,3448.6335656314,Respiratory disease,343.0
10192,males,2017,2034.85830666409,Respiratory disease,178.0
10235,males,2017,2712.55830513473,Respiratory disease,204.0
10013,males,2017,1863.40969401171,Respiratory disease,98.0
10009,males,2017,2785.22290193976,Respiratory disease,276.0
10008,males,2017,1810.67026439259,Respiratory disease,351.0
10115,males,2017,1097.8189687061,Respiratory disease,72.0
10158,males,2017,2959.02243740844,Respiratory disease,95.0
10159,males,2017,1820.21657442956,Respiratory disease,136.0
10160,males,2017,2254.6952228969,Respiratory disease,262.0
20022,males,2017,1325.78999553195,Respiratory disease,101.0
20076,males,2017,1594.10757521096,Respiratory disease,403.0
20015,males,2017,2312.07830003085,Respiratory disease,194.0
20222,males,2017,2161.80649626423,Respiratory disease,248.0
20184,males,2017,2256.91754622802,Respiratory disease,259.0
20003,males,2017,1637.53067611058,Respiratory disease,257.0
20238,males,2017,1481.81435808905,Respiratory disease,215.0
20247,males,2017,1799.13314006086,Respiratory disease,187.0
20151,males,2017,1056.59151148528,Respiratory disease,94.0
20152,males,2017,1752.3675423098,Respiratory disease,180.0
20153,males,2017,1757.99679121988,Respiratory disease,187.0
20250,males,2017,,Respiratory disease,
20251,males,2017,1336.82875074731,Respiratory disease,222.0
20142,males,2017,2019.12787539204,Respiratory disease,353.0
20020,males,2017,1361.17111869609,Respiratory disease,169.0
20005,males,2017,1810.49368308104,Respiratory disease,129.0
20026,males,2017,1933.8820482351,Respiratory disease,79.0
20137,males,2017,1651.53992933818,Respiratory disease,413.0
20192,males,2017,2101.81160168718,Respiratory disease,178.0
20160,males,2017,3214.94169099789,Respiratory disease,198.0
20189,males,2017,2288.70393432813,Respiratory disease,141.0
20239,males,2017,1833.87053606815,Respiratory disease,294.0
20185,males,2017,3474.48332965709,Respiratory disease,219.0
20186,males,2017,1504.27245013979,Respiratory disease,180.0
20187,males,2017,2208.48933305399,Respiratory disease,356.0
20027,males,2017,1148.80946085277,Respiratory disease,218.0
20208,males,2017,2262.32151135837,Respiratory disease,222.0
20100,males,2017,1917.33457762332,Respiratory disease,320.0
20094,males,2017,2401.74808718934,Respiratory disease,472.0
20114,males,2017,1831.75792324048,Respiratory disease,330.0
20039,males,2017,1951.06170885497,Respiratory disease,341.0
20231,males,2017,,Respiratory disease,
20209,males,2017,2363.79317271737,Respiratory disease,330.0
20227,males,2017,2715.36160146705,Respiratory disease,179.0
20228,males,2017,1707.54868205167,Respiratory disease,134.0
20195,males,2017,3516.36534125754,Respiratory disease,261.0
20197,males,2017,1887.28627662909,Respiratory disease,348.0
20206,males,2017,2207.09468646063,Respiratory disease,54.0
20201,males,2017,1835.04806606118,Respiratory disease,70.0
20201,males,2017,2298.55813936747,Respiratory disease,1158.0
20043,males,2017,1901.99175860389,Respiratory disease,488.0
20118,males,2017,388.929705837998,Respiratory disease,79.0
20119,males,2017,3648.93327301515,Respiratory disease,437.0
20035,males,2017,1589.33930464097,Respiratory disease,288.0
20036,males,2017,1582.67859343157,Respiratory disease,241.0
20156,males,2017,3394.30573806089,Respiratory disease,179.0
20232,males,2017,1773.35394069934,Respiratory disease,157.0
20040,males,2017,1883.99650643878,Respiratory disease,347.0
20087,males,2017,3273.09047602155,Respiratory disease,198.0
20000,males,2017,2104.17004859803,Respiratory disease,242.0
20001,males,2017,1786.6755201898,Respiratory disease,281.0
20032,males,2017,1566.34576190806,Respiratory disease,316.0
20259,males,2017,2157.4797652079,Respiratory disease,299.0
20054,males,2017,2429.73284541018,Respiratory disease,333.0
20068,males,2017,,Respiratory disease,
20069,males,2017,,Respiratory disease,
20115,males,2017,857.070216888272,Respiratory disease,72.0
20037,males,2017,1733.80329492557,Respiratory disease,214.0
20143,males,2017,,Respiratory disease,
20196,males,2017,2445.33884590727,Respiratory disease,159.0
20028,males,2017,1775.08164306567,Respiratory disease,349.0
20088,males,2017,3309.62129878115,Respiratory disease,236.0
20271,males,2017,,Respiratory disease,
20008,males,2017,1319.89301852444,Respiratory disease,83.0
20023,males,2017,1937.76829169252,Respiratory disease,181.0
20044,males,2017,1993.67559272846,Respiratory disease,243.0
20161,males,2017,2259.95559215994,Respiratory disease,254.0
20050,males,2017,1696.26243023036,Respiratory disease,110.0
20172,males,2017,2782.00303183077,Respiratory disease,484.0
20124,males,2017,2025.0611791099,Respiratory disease,524.0
20202,males,2017,1837.01925550732,Respiratory disease,213.0
20202,males,2017,1842.46032294461,Respiratory disease,511.0
20045,males,2017,2376.29722319878,Respiratory disease,353.0
20051,males,2017,1605.47442887496,Respiratory disease,179.0
20041,males,2017,1116.32201822582,Respiratory disease,84.0
20108,males,2017,1918.15925193016,Respiratory disease,438.0
20244,males,2017,1928.76806348476,Respiratory disease,114.0
20130,males,2017,1705.02446243368,Respiratory disease,203.0
20138,males,2017,1818.66985736632,Respiratory disease,158.0
20218,males,2017,1795.08664509434,Respiratory disease,149.0
20264,males,2017,2183.55360046235,Respiratory disease,309.0
20002,males,2017,2221.79732314507,Respiratory disease,290.0
20082,males,2017,1229.3519135101,Respiratory disease,73.0
20272,males,2017,2251.67368298281,Respiratory disease,158.0
20273,males,2017,1868.99020986519,Respiratory disease,176.0
20024,males,2017,1848.16710476319,Respiratory disease,150.0
20210,males,2017,3134.81442095378,Respiratory disease,420.0
20089,males,2017,2067.8200807309,Respiratory disease,596.0
20125,males,2017,2822.88948232692,Respiratory disease,230.0
20126,males,2017,2886.72434420537,Respiratory disease,464.0
20190,males,2017,1930.01427574588,Respiratory disease,91.0
20101,males,2017,2278.63882501376,Respiratory disease,381.0
20101,males,2017,2284.60068721187,Respiratory disease,1236.0
20102,males,2017,1217.28366085147,Respiratory disease,212.0
20102,males,2017,1993.93492072519,Respiratory disease,323.0
20131,males,2017,3155.760826028,Respiratory disease,398.0
20132,males,2017,1726.28573062014,Respiratory disease,255.0
20191,males,2017,1709.42050575825,Respiratory disease,91.0
20144,males,2017,1982.30049381315,Respiratory disease,231.0
20145,males,2017,,Respiratory disease,
20133,males,2017,2038.14739995533,Respiratory disease,111.0
20009,males,2017,1111.57244406261,Respiratory disease,131.0
20033,males,2017,1454.70252259068,Respiratory disease,252.0
20099,males,2017,1625.68451815172,Respiratory disease,223.0
20074,males,2017,2140.83044373875,Respiratory disease,671.0
20120,males,2017,,Respiratory disease,
20177,males,2017,3149.21994543773,Respiratory disease,179.0
20236,males,2017,1873.54023528804,Respiratory disease,179.0
20010,males,2017,513.01193254514,Respiratory disease,29.0
20262,males,2017,2651.22730993603,Respiratory disease,296.0
20046,males,2017,2435.50243289062,Respiratory disease,122.0
20064,males,2017,1751.74635001174,Respiratory disease,154.0
20016,males,2017,1543.61254935231,Respiratory disease,96.0
20121,males,2017,1707.42413272665,Respiratory disease,200.0
20070,males,2017,2359.80865475326,Respiratory disease,436.0
20006,males,2017,1933.46769632976,Respiratory disease,393.0
20083,males,2017,3852.6564546258,Respiratory disease,211.0
20095,males,2017,2704.49242028536,Respiratory disease,362.0
20007,males,2017,1453.76002292396,Respiratory disease,63.0
20011,males,2017,2547.0571318402,Respiratory disease,116.0
20178,males,2017,1410.31565418369,Respiratory disease,229.0
20157,males,2017,2032.7120189922,Respiratory disease,246.0
20104,males,2017,1285.68319533009,Respiratory disease,100.0
20240,males,2017,1862.64851521704,Respiratory disease,328.0
20173,males,2017,4318.97242909002,Respiratory disease,534.0
20174,males,2017,,Respiratory disease,
20175,males,2017,1808.83471036142,Respiratory disease,147.0
20241,males,2017,,Respiratory disease,
20211,males,2017,2580.51288927677,Respiratory disease,250.0
20080,males,2017,1431.32872860489,Respiratory disease,172.0
20090,males,2017,1982.9824540636,Respiratory disease,296.0
20029,males,2017,1988.97334536956,Respiratory disease,162.0
20139,males,2017,2667.79567833276,Respiratory disease,511.0
20140,males,2017,1238.68687155912,Respiratory disease,212.0
20269,males,2017,1793.64161420385,Respiratory disease,279.0
20084,males,2017,2304.52950085944,Respiratory disease,384.0
20193,males,2017,2435.30371693738,Respiratory disease,59.0
20055,males,2017,1898.50056016932,Respiratory disease,366.0
20091,males,2017,1740.74752804946,Respiratory disease,198.0
20212,males,2017,2179.86646564249,Respiratory disease,290.0
20122,males,2017,2829.04292329389,Respiratory disease,136.0
20270,males,2017,,Respiratory disease,
20042,males,2017,2077.03840163602,Respiratory disease,214.0
20127,males,2017,2300.16175539509,Respiratory disease,232.0
20179,males,2017,2286.86376111423,Respiratory disease,244.0
20030,males,2017,1377.04050160006,Respiratory disease,233.0
20109,males,2017,2492.86660988284,Respiratory disease,148.0
20203,males,2017,2206.9811025281,Respiratory disease,67.0
20203,males,2017,2326.70299774077,Respiratory disease,168.0
20056,males,2017,1511.30485415898,Respiratory disease,316.0
20057,males,2017,1610.15515900058,Respiratory disease,140.0
20213,males,2017,1894.30814742416,Respiratory disease,319.0
20162,males,2017,2162.83479557899,Respiratory disease,287.0
20165,males,2017,962.044716666961,Respiratory disease,146.0
20166,males,2017,3125.2756202198,Respiratory disease,357.0
20252,males,2017,1927.20736284064,Respiratory disease,170.0
20253,males,2017,,Respiratory disease,
20047,males,2017,1194.80404294321,Respiratory disease,57.0
20065,males,2017,705.957976108932,Respiratory disease,105.0
20255,males,2017,1332.80494858632,Respiratory disease,115.0
20058,males,2017,1556.39422710486,Respiratory disease,84.0
20059,males,2017,1259.12802831313,Respiratory disease,58.0
20198,males,2017,2395.16890304522,Respiratory disease,264.0
20077,males,2017,1268.35343295119,Respiratory disease,89.0
20146,males,2017,1522.47654944847,Respiratory disease,135.0
20031,males,2017,1588.39499319541,Respiratory disease,259.0
20134,males,2017,2549.00297012036,Respiratory disease,231.0
20223,males,2017,2215.60740726072,Respiratory disease,220.0
